Region,Product_Type,Sales_Amount,Payment_Method,Transaction_Time
East,Furniture,304,Debit Card,7:00 PM
East,Electronics,786,Credit Card,8:00 PM
South,Electronics,771,Cash,9:00 PM
West,Electronics,584,Cash,10:00 AM
East,Clothing,284,Bitcoin,12:00 PM
North,Clothing,180,Bitcoin,9:00 AM
South,Furniture,719,Bitcoin,8:00 PM
South,Electronics,734,Debit Card,9:00 PM
West,Furniture,66,PayPal,3:00 PM
East,Clothing,931,PayPal,9:00 AM
West,Electronics,875,Bitcoin,2:00 PM
South,Toys,927,Bitcoin,6:00 PM
East,Clothing,234,Debit Card,6:00 PM
North,Clothing,440,PayPal,9:00 PM
East,Clothing,472,Debit Card,5:00 PM
South,Electronics,895,Cash,10:00 AM
North,Groceries,491,PayPal,9:00 AM
East,Toys,745,Bitcoin,8:00 PM
North,Toys,704,Credit Card,7:00 PM
North,Furniture,605,Cash,7:00 PM
South,Electronics,61,Credit Card,7:00 PM
North,Clothing,569,Debit Card,6:00 PM
West,Groceries,129,Debit Card,9:00 PM
South,Electronics,858,Debit Card,11:00 AM
West,Electronics,723,Bitcoin,2:00 PM
North,Groceries,351,Debit Card,9:00 PM
West,Clothing,265,Credit Card,3:00 PM
East,Electronics,297,Cash,7:00 PM
North,Toys,590,Bitcoin,4:00 PM
East,Toys,321,Cash,12:00 PM
West,Groceries,182,Debit Card,4:00 PM
East,Clothing,54,PayPal,3:00 PM
North,Groceries,805,Bitcoin,7:00 PM
East,Electronics,591,Debit Card,4:00 PM
West,Toys,678,Bitcoin,1:00 PM
West,Furniture,739,PayPal,6:00 PM
West,Groceries,822,Credit Card,3:00 PM
North,Furniture,796,Credit Card,12:00 PM
West,Furniture,190,Credit Card,9:00 PM
North,Toys,532,PayPal,9:00 AM
East,Groceries,354,Cash,11:00 AM
West,Furniture,394,PayPal,8:00 PM
East,Electronics,611,PayPal,6:00 PM
South,Clothing,319,Debit Card,5:00 PM
East,Clothing,157,Credit Card,7:00 PM
South,Toys,607,Bitcoin,12:00 PM
East,Groceries,523,Cash,1:00 PM
North,Groceries,131,Bitcoin,11:00 AM
East,Clothing,687,Debit Card,8:00 PM
North,Electronics,133,Debit Card,7:00 PM
North,Clothing,339,Cash,2:00 PM
West,Clothing,120,Bitcoin,12:00 PM
North,Groceries,224,Cash,1:00 PM
South,Furniture,877,Cash,7:00 PM
West,Electronics,891,Credit Card,3:00 PM
West,Groceries,512,Bitcoin,8:00 PM
East,Clothing,898,Credit Card,3:00 PM
North,Furniture,444,Credit Card,5:00 PM
North,Electronics,915,Credit Card,10:00 AM
South,Toys,140,PayPal,12:00 PM
East,Electronics,518,Debit Card,4:00 PM
East,Electronics,912,Debit Card,12:00 PM
West,Clothing,483,PayPal,8:00 PM
West,Clothing,298,Cash,11:00 AM
West,Toys,693,Bitcoin,6:00 PM
South,Toys,730,Bitcoin,2:00 PM
South,Toys,621,Bitcoin,11:00 AM
West,Groceries,930,Credit Card,8:00 PM
East,Groceries,898,Bitcoin,8:00 PM
South,Clothing,290,Bitcoin,10:00 AM
East,Clothing,751,Bitcoin,5:00 PM
East,Toys,545,Debit Card,11:00 AM
North,Groceries,389,PayPal,9:00 AM
West,Furniture,842,Cash,8:00 PM
North,Groceries,793,PayPal,8:00 PM
West,Clothing,520,Bitcoin,9:00 PM
West,Groceries,512,Cash,9:00 PM
East,Clothing,850,Cash,5:00 PM
West,Toys,324,PayPal,1:00 PM
East,Toys,874,PayPal,3:00 PM
East,Toys,64,PayPal,10:00 AM
West,Furniture,90,PayPal,9:00 AM
East,Furniture,257,Credit Card,2:00 PM
East,Clothing,109,Debit Card,9:00 PM
East,Electronics,414,Debit Card,1:00 PM
South,Furniture,289,Bitcoin,6:00 PM
East,Clothing,657,Credit Card,2:00 PM
South,Groceries,839,Cash,10:00 AM
South,Toys,988,PayPal,3:00 PM
East,Toys,209,Bitcoin,9:00 AM
East,Toys,446,Cash,7:00 PM
South,Clothing,983,Debit Card,4:00 PM
South,Toys,843,Cash,3:00 PM
East,Furniture,549,PayPal,3:00 PM
East,Groceries,258,PayPal,2:00 PM
West,Toys,182,Debit Card,6:00 PM
South,Clothing,430,PayPal,1:00 PM
South,Groceries,482,Credit Card,5:00 PM
West,Toys,658,Bitcoin,11:00 AM
South,Electronics,780,Debit Card,5:00 PM
North,Toys,438,Debit Card,1:00 PM
South,Furniture,632,Cash,4:00 PM
West,Groceries,481,Debit Card,7:00 PM
North,Furniture,323,Bitcoin,11:00 AM
East,Electronics,400,Credit Card,3:00 PM
West,Electronics,183,Cash,6:00 PM
West,Furniture,115,Bitcoin,12:00 PM
East,Groceries,688,Debit Card,1:00 PM
West,Electronics,254,PayPal,12:00 PM
South,Electronics,347,PayPal,9:00 PM
East,Toys,166,Bitcoin,5:00 PM
West,Clothing,997,Credit Card,8:00 PM
East,Electronics,316,PayPal,3:00 PM
East,Groceries,843,Bitcoin,2:00 PM
East,Groceries,198,Cash,2:00 PM
North,Toys,243,Debit Card,7:00 PM
West,Groceries,729,Credit Card,6:00 PM
North,Toys,873,Credit Card,3:00 PM
West,Electronics,935,Cash,1:00 PM
South,Electronics,228,Credit Card,6:00 PM
South,Electronics,197,Bitcoin,9:00 PM
South,Electronics,514,Credit Card,11:00 AM
West,Clothing,618,Credit Card,7:00 PM
East,Clothing,54,Credit Card,7:00 PM
East,Electronics,575,Bitcoin,11:00 AM
North,Groceries,329,Debit Card,3:00 PM
North,Toys,548,PayPal,7:00 PM
South,Furniture,885,Credit Card,6:00 PM
North,Toys,485,Cash,9:00 AM
West,Furniture,865,Cash,12:00 PM
West,Furniture,265,Bitcoin,6:00 PM
North,Electronics,736,Debit Card,4:00 PM
North,Furniture,877,Credit Card,12:00 PM
North,Electronics,564,Bitcoin,9:00 AM
North,Clothing,936,PayPal,1:00 PM
South,Groceries,186,Debit Card,9:00 AM
South,Furniture,661,Debit Card,5:00 PM
North,Groceries,644,Bitcoin,4:00 PM
West,Electronics,329,Cash,3:00 PM
South,Furniture,181,Debit Card,1:00 PM
West,Toys,442,Cash,12:00 PM
East,Clothing,530,Debit Card,3:00 PM
West,Clothing,562,Debit Card,11:00 AM
North,Furniture,677,Debit Card,4:00 PM
East,Clothing,468,PayPal,1:00 PM
South,Toys,251,Cash,1:00 PM
South,Groceries,701,PayPal,9:00 AM
East,Toys,707,Cash,9:00 PM
West,Clothing,511,PayPal,6:00 PM
South,Groceries,827,PayPal,7:00 PM
North,Toys,251,PayPal,4:00 PM
East,Electronics,963,Bitcoin,3:00 PM
North,Electronics,201,PayPal,9:00 AM
East,Groceries,946,Debit Card,8:00 PM
South,Groceries,271,Credit Card,8:00 PM
West,Groceries,128,PayPal,12:00 PM
East,Electronics,249,Credit Card,12:00 PM
East,Toys,811,Credit Card,8:00 PM
North,Groceries,148,Debit Card,5:00 PM
South,Electronics,961,Credit Card,6:00 PM
North,Groceries,262,Credit Card,10:00 AM
South,Groceries,192,Credit Card,12:00 PM
North,Groceries,751,Cash,6:00 PM
East,Electronics,438,PayPal,11:00 AM
North,Toys,862,PayPal,6:00 PM
West,Electronics,423,Credit Card,1:00 PM
South,Electronics,101,Debit Card,8:00 PM
South,Groceries,673,Cash,3:00 PM
East,Furniture,184,Debit Card,1:00 PM
South,Furniture,460,Debit Card,1:00 PM
West,Furniture,519,Credit Card,12:00 PM
North,Electronics,161,Bitcoin,5:00 PM
East,Groceries,574,Credit Card,2:00 PM
West,Furniture,834,Bitcoin,6:00 PM
South,Clothing,794,Cash,2:00 PM
South,Clothing,93,Bitcoin,7:00 PM
West,Clothing,446,Credit Card,2:00 PM
North,Toys,634,Credit Card,2:00 PM
North,Groceries,310,Debit Card,9:00 AM
East,Electronics,792,Credit Card,7:00 PM
South,Electronics,594,Credit Card,2:00 PM
West,Groceries,437,PayPal,12:00 PM
North,Toys,525,PayPal,10:00 AM
East,Groceries,459,Debit Card,2:00 PM
South,Toys,629,Bitcoin,9:00 AM
South,Furniture,65,Bitcoin,8:00 PM
East,Furniture,711,PayPal,9:00 AM
East,Toys,853,Cash,1:00 PM
North,Groceries,151,PayPal,2:00 PM
West,Furniture,235,Cash,10:00 AM
South,Groceries,980,Bitcoin,6:00 PM
West,Furniture,74,PayPal,4:00 PM
South,Groceries,121,Credit Card,12:00 PM
South,Groceries,642,Cash,8:00 PM
West,Clothing,622,Cash,12:00 PM
East,Toys,67,Cash,6:00 PM
North,Electronics,803,Bitcoin,1:00 PM
South,Toys,619,Debit Card,6:00 PM
East,Groceries,381,Credit Card,12:00 PM
South,Groceries,938,PayPal,7:00 PM
North,Toys,618,Cash,1:00 PM
South,Groceries,146,Bitcoin,6:00 PM
North,Furniture,776,Cash,11:00 AM
North,Groceries,880,PayPal,4:00 PM
South,Toys,61,Credit Card,2:00 PM
South,Toys,60,Cash,4:00 PM
North,Toys,958,Bitcoin,1:00 PM
East,Clothing,212,Bitcoin,3:00 PM
West,Clothing,332,Debit Card,6:00 PM
North,Clothing,778,Bitcoin,3:00 PM
South,Clothing,921,Debit Card,2:00 PM
South,Clothing,884,Credit Card,8:00 PM
East,Clothing,290,PayPal,6:00 PM
West,Clothing,906,Debit Card,9:00 PM
North,Toys,94,Cash,12:00 PM
North,Electronics,642,Cash,2:00 PM
West,Clothing,304,PayPal,5:00 PM
North,Toys,116,Bitcoin,7:00 PM
West,Electronics,967,Cash,8:00 PM
South,Clothing,663,Debit Card,12:00 PM
West,Electronics,652,PayPal,9:00 PM
North,Electronics,91,Cash,2:00 PM
West,Furniture,837,Bitcoin,2:00 PM
East,Groceries,865,Bitcoin,9:00 PM
South,Furniture,835,Cash,11:00 AM
South,Electronics,433,PayPal,9:00 PM
West,Toys,638,Credit Card,12:00 PM
North,Clothing,283,Cash,11:00 AM
East,Groceries,763,Bitcoin,11:00 AM
South,Clothing,534,Credit Card,6:00 PM
South,Toys,782,PayPal,8:00 PM
North,Groceries,823,Bitcoin,12:00 PM
North,Furniture,88,PayPal,9:00 PM
East,Electronics,60,Cash,12:00 PM
West,Toys,673,PayPal,2:00 PM
North,Electronics,458,Bitcoin,9:00 PM
West,Electronics,157,Cash,12:00 PM
East,Clothing,143,Bitcoin,2:00 PM
West,Toys,872,Bitcoin,10:00 AM
South,Electronics,133,Credit Card,12:00 PM
West,Furniture,107,Debit Card,10:00 AM
East,Groceries,342,PayPal,8:00 PM
East,Toys,65,PayPal,4:00 PM
East,Clothing,526,Credit Card,8:00 PM
West,Toys,887,PayPal,5:00 PM
South,Clothing,654,Credit Card,3:00 PM
North,Groceries,214,PayPal,2:00 PM
South,Furniture,486,PayPal,4:00 PM
West,Electronics,776,Bitcoin,12:00 PM
West,Toys,705,Credit Card,6:00 PM
North,Clothing,835,PayPal,7:00 PM
West,Groceries,452,Debit Card,10:00 AM
East,Electronics,989,Credit Card,12:00 PM
East,Groceries,435,Credit Card,1:00 PM
East,Furniture,187,Credit Card,5:00 PM
East,Electronics,765,Bitcoin,1:00 PM
East,Electronics,863,Credit Card,5:00 PM
West,Electronics,771,Bitcoin,5:00 PM
North,Clothing,580,Debit Card,4:00 PM
North,Electronics,855,Cash,1:00 PM
East,Groceries,342,Bitcoin,8:00 PM
West,Clothing,524,PayPal,10:00 AM
South,Electronics,929,Credit Card,1:00 PM
South,Groceries,511,Cash,7:00 PM
West,Groceries,862,Bitcoin,9:00 AM
East,Toys,422,PayPal,4:00 PM
North,Groceries,211,Cash,10:00 AM
West,Furniture,691,Debit Card,3:00 PM
South,Electronics,93,Bitcoin,7:00 PM
South,Electronics,914,Bitcoin,10:00 AM
South,Electronics,132,Debit Card,8:00 PM
East,Groceries,941,Bitcoin,7:00 PM
South,Groceries,685,Credit Card,1:00 PM
West,Electronics,588,Bitcoin,6:00 PM
West,Clothing,865,Credit Card,3:00 PM
South,Clothing,911,Bitcoin,2:00 PM
West,Furniture,568,PayPal,9:00 PM
South,Toys,460,PayPal,1:00 PM
South,Furniture,390,Cash,2:00 PM
North,Electronics,760,PayPal,10:00 AM
East,Electronics,673,Debit Card,6:00 PM
East,Electronics,138,Cash,9:00 AM
North,Toys,689,PayPal,9:00 AM
North,Groceries,279,Credit Card,4:00 PM
East,Toys,67,Bitcoin,11:00 AM
South,Furniture,850,PayPal,7:00 PM
South,Groceries,722,Credit Card,11:00 AM
East,Groceries,913,Cash,5:00 PM
South,Furniture,939,Bitcoin,9:00 PM
North,Groceries,330,PayPal,2:00 PM
South,Clothing,959,Cash,12:00 PM
South,Furniture,471,PayPal,12:00 PM
West,Furniture,727,Cash,3:00 PM
West,Clothing,821,PayPal,2:00 PM
West,Toys,925,Credit Card,10:00 AM
South,Toys,751,Debit Card,5:00 PM
East,Toys,387,Credit Card,10:00 AM
North,Groceries,315,Bitcoin,4:00 PM
South,Clothing,852,PayPal,12:00 PM
East,Furniture,404,Debit Card,6:00 PM
South,Furniture,409,Debit Card,9:00 AM
North,Furniture,840,Bitcoin,9:00 AM
South,Groceries,266,Bitcoin,5:00 PM
North,Groceries,370,Debit Card,12:00 PM
South,Toys,899,Bitcoin,9:00 AM
North,Groceries,768,Bitcoin,11:00 AM
South,Toys,714,PayPal,11:00 AM
North,Toys,742,Credit Card,3:00 PM
West,Furniture,261,Cash,2:00 PM
South,Groceries,834,Debit Card,4:00 PM
South,Toys,252,Cash,3:00 PM
East,Clothing,766,Debit Card,9:00 AM
East,Clothing,965,Debit Card,11:00 AM
North,Groceries,945,Credit Card,5:00 PM
South,Furniture,202,Debit Card,12:00 PM
North,Furniture,731,Debit Card,7:00 PM
West,Toys,478,Credit Card,8:00 PM
East,Groceries,802,Bitcoin,7:00 PM
North,Clothing,336,Cash,9:00 PM
North,Toys,806,Debit Card,9:00 PM
East,Toys,370,Credit Card,8:00 PM
South,Electronics,485,Debit Card,11:00 AM
North,Groceries,641,Credit Card,1:00 PM
East,Toys,545,Cash,4:00 PM
South,Clothing,653,PayPal,9:00 AM
West,Electronics,198,Bitcoin,10:00 AM
East,Clothing,591,PayPal,9:00 PM
North,Furniture,684,Credit Card,3:00 PM
West,Electronics,948,Debit Card,9:00 PM
South,Electronics,531,Bitcoin,9:00 AM
South,Toys,375,Cash,9:00 PM
East,Furniture,988,Bitcoin,9:00 PM
East,Toys,78,Debit Card,9:00 PM
East,Groceries,308,PayPal,7:00 PM
South,Clothing,747,Credit Card,1:00 PM
West,Clothing,978,PayPal,6:00 PM
South,Toys,124,Bitcoin,4:00 PM
North,Clothing,606,Debit Card,2:00 PM
South,Clothing,630,Credit Card,11:00 AM
North,Groceries,547,Debit Card,3:00 PM
West,Furniture,465,Debit Card,11:00 AM
East,Electronics,928,Bitcoin,8:00 PM
East,Toys,771,PayPal,1:00 PM
South,Toys,800,Debit Card,3:00 PM
East,Groceries,389,Debit Card,10:00 AM
West,Groceries,357,Debit Card,6:00 PM
East,Electronics,753,Credit Card,12:00 PM
South,Furniture,933,Debit Card,10:00 AM
West,Toys,664,Debit Card,3:00 PM
North,Groceries,290,Bitcoin,11:00 AM
South,Toys,302,Debit Card,5:00 PM
North,Clothing,985,Debit Card,7:00 PM
West,Toys,269,Bitcoin,2:00 PM
South,Furniture,446,Credit Card,9:00 AM
South,Furniture,385,PayPal,6:00 PM
West,Toys,778,Bitcoin,4:00 PM
East,Clothing,763,Credit Card,9:00 PM
South,Furniture,78,PayPal,3:00 PM
South,Groceries,543,Debit Card,9:00 AM
North,Toys,773,Bitcoin,11:00 AM
East,Clothing,551,Debit Card,11:00 AM
North,Groceries,203,Bitcoin,11:00 AM
North,Toys,280,PayPal,3:00 PM
East,Clothing,151,Credit Card,2:00 PM
East,Groceries,876,Bitcoin,7:00 PM
West,Furniture,226,Credit Card,8:00 PM
East,Toys,742,Debit Card,10:00 AM
South,Toys,976,Debit Card,1:00 PM
East,Furniture,281,PayPal,2:00 PM
West,Electronics,61,PayPal,8:00 PM
West,Groceries,235,Cash,10:00 AM
West,Furniture,810,Cash,9:00 AM
East,Toys,981,PayPal,12:00 PM
East,Groceries,315,Debit Card,8:00 PM
North,Groceries,951,Credit Card,12:00 PM
North,Electronics,184,PayPal,12:00 PM
South,Toys,806,Credit Card,9:00 AM
North,Clothing,80,Cash,11:00 AM
South,Electronics,908,Credit Card,3:00 PM
West,Electronics,505,PayPal,12:00 PM
North,Clothing,308,Debit Card,10:00 AM
East,Clothing,153,PayPal,4:00 PM
North,Electronics,480,Bitcoin,7:00 PM
South,Groceries,431,Bitcoin,9:00 AM
North,Furniture,518,Bitcoin,9:00 PM
West,Furniture,562,Debit Card,5:00 PM
East,Electronics,990,PayPal,1:00 PM
South,Groceries,999,Bitcoin,10:00 AM
East,Clothing,995,PayPal,9:00 PM
East,Electronics,256,Cash,12:00 PM
South,Toys,696,Bitcoin,11:00 AM
East,Groceries,496,Bitcoin,3:00 PM
East,Toys,832,Debit Card,2:00 PM
North,Toys,138,PayPal,7:00 PM
East,Electronics,244,Debit Card,8:00 PM
East,Groceries,463,Debit Card,7:00 PM
East,Toys,171,PayPal,5:00 PM
East,Groceries,511,Cash,12:00 PM
South,Furniture,165,PayPal,8:00 PM
West,Toys,245,Cash,11:00 AM
North,Toys,85,Debit Card,3:00 PM
East,Groceries,116,Cash,2:00 PM
East,Furniture,694,Cash,1:00 PM
South,Toys,330,Cash,6:00 PM
West,Electronics,528,Bitcoin,3:00 PM
East,Groceries,60,Bitcoin,1:00 PM
South,Groceries,779,Debit Card,5:00 PM
North,Toys,371,PayPal,8:00 PM
North,Furniture,717,Cash,12:00 PM
East,Toys,289,Bitcoin,9:00 AM
East,Clothing,109,PayPal,6:00 PM
West,Toys,699,Cash,8:00 PM
West,Clothing,611,PayPal,1:00 PM
East,Electronics,728,Credit Card,9:00 AM
South,Groceries,214,Cash,8:00 PM
West,Groceries,880,PayPal,9:00 PM
East,Furniture,238,Cash,9:00 AM
West,Toys,536,Cash,9:00 AM
East,Electronics,141,Credit Card,9:00 AM
North,Clothing,855,PayPal,4:00 PM
East,Furniture,937,Debit Card,10:00 AM
North,Electronics,338,Bitcoin,5:00 PM
West,Electronics,558,Cash,3:00 PM
East,Clothing,124,Cash,7:00 PM
West,Clothing,606,Cash,11:00 AM
North,Groceries,477,Cash,5:00 PM
East,Toys,434,Bitcoin,12:00 PM
West,Furniture,102,Debit Card,3:00 PM
North,Toys,224,Credit Card,11:00 AM
West,Furniture,722,Debit Card,1:00 PM
South,Electronics,628,Bitcoin,9:00 PM
North,Clothing,523,PayPal,12:00 PM
North,Clothing,960,Credit Card,9:00 PM
North,Electronics,410,Credit Card,2:00 PM
East,Electronics,319,PayPal,8:00 PM
East,Furniture,456,Cash,9:00 PM
East,Electronics,173,Bitcoin,5:00 PM
South,Furniture,743,PayPal,1:00 PM
South,Toys,425,Debit Card,9:00 AM
North,Clothing,441,Debit Card,9:00 PM
South,Clothing,231,PayPal,1:00 PM
West,Clothing,85,Bitcoin,1:00 PM
North,Toys,261,Credit Card,5:00 PM
North,Toys,945,Credit Card,4:00 PM
West,Groceries,997,Cash,1:00 PM
North,Furniture,183,Bitcoin,1:00 PM
South,Furniture,914,Debit Card,10:00 AM
East,Groceries,973,Debit Card,5:00 PM
West,Clothing,739,Cash,7:00 PM
South,Furniture,727,Debit Card,12:00 PM
West,Furniture,975,Cash,3:00 PM
West,Clothing,540,Cash,6:00 PM
North,Electronics,898,PayPal,2:00 PM
North,Electronics,890,Credit Card,1:00 PM
South,Groceries,487,Bitcoin,7:00 PM
West,Toys,888,Bitcoin,7:00 PM
North,Furniture,95,Credit Card,1:00 PM
North,Furniture,717,Bitcoin,3:00 PM
West,Groceries,450,Debit Card,9:00 PM
South,Groceries,537,Debit Card,10:00 AM
South,Furniture,481,Bitcoin,5:00 PM
West,Clothing,477,PayPal,10:00 AM
South,Clothing,797,Bitcoin,5:00 PM
North,Toys,877,Cash,7:00 PM
West,Furniture,621,Cash,12:00 PM
North,Furniture,566,Credit Card,9:00 PM
East,Furniture,511,Debit Card,6:00 PM
East,Furniture,952,PayPal,7:00 PM
South,Groceries,230,Bitcoin,6:00 PM
East,Electronics,194,Cash,2:00 PM
North,Furniture,876,Debit Card,9:00 AM
East,Electronics,314,Debit Card,1:00 PM
North,Clothing,784,PayPal,2:00 PM
South,Toys,455,PayPal,5:00 PM
South,Clothing,862,PayPal,5:00 PM
North,Furniture,897,PayPal,5:00 PM
East,Clothing,533,Cash,11:00 AM
South,Groceries,531,PayPal,9:00 PM
West,Electronics,286,Debit Card,12:00 PM
South,Furniture,574,Debit Card,4:00 PM
East,Groceries,388,Bitcoin,4:00 PM
West,Electronics,317,Debit Card,10:00 AM
East,Groceries,981,Debit Card,4:00 PM
North,Clothing,315,Cash,3:00 PM
West,Furniture,577,Debit Card,5:00 PM
East,Clothing,141,Credit Card,1:00 PM
West,Toys,297,Debit Card,10:00 AM
East,Furniture,68,Bitcoin,1:00 PM
West,Clothing,921,Bitcoin,10:00 AM
East,Furniture,439,PayPal,9:00 PM
North,Electronics,437,Cash,8:00 PM
West,Furniture,975,Bitcoin,1:00 PM
West,Furniture,664,Credit Card,9:00 PM
West,Electronics,144,Credit Card,5:00 PM
West,Clothing,479,PayPal,3:00 PM
North,Furniture,844,Cash,3:00 PM
West,Groceries,990,Cash,9:00 AM
South,Furniture,774,Debit Card,5:00 PM
North,Clothing,86,Credit Card,2:00 PM
South,Electronics,442,Credit Card,3:00 PM
West,Clothing,622,Credit Card,9:00 PM
East,Toys,340,Credit Card,8:00 PM
South,Furniture,923,Bitcoin,10:00 AM
West,Furniture,352,Cash,9:00 AM
South,Electronics,805,Debit Card,7:00 PM
West,Furniture,966,Bitcoin,9:00 PM
West,Groceries,450,Cash,12:00 PM
West,Groceries,872,PayPal,8:00 PM
East,Clothing,393,Credit Card,5:00 PM
South,Electronics,912,Debit Card,5:00 PM
North,Toys,567,Cash,7:00 PM
North,Clothing,426,PayPal,11:00 AM
North,Electronics,980,Credit Card,9:00 AM
North,Electronics,867,PayPal,10:00 AM
West,Clothing,214,PayPal,5:00 PM
South,Clothing,62,Bitcoin,5:00 PM
South,Furniture,74,PayPal,8:00 PM
East,Toys,785,Bitcoin,9:00 AM
South,Groceries,172,Bitcoin,5:00 PM
South,Furniture,178,PayPal,9:00 AM
South,Electronics,866,Cash,6:00 PM
East,Toys,683,PayPal,12:00 PM
North,Toys,596,PayPal,1:00 PM
South,Clothing,644,Cash,4:00 PM
East,Toys,358,Credit Card,9:00 PM
East,Toys,485,Debit Card,1:00 PM
West,Electronics,231,Credit Card,1:00 PM
East,Furniture,637,PayPal,12:00 PM
North,Toys,665,Credit Card,5:00 PM
South,Clothing,793,Debit Card,9:00 PM
East,Furniture,864,Credit Card,4:00 PM
North,Clothing,92,Debit Card,5:00 PM
East,Toys,453,Credit Card,3:00 PM
East,Furniture,978,Bitcoin,3:00 PM
East,Toys,654,PayPal,1:00 PM
East,Electronics,705,Debit Card,6:00 PM
East,Furniture,815,PayPal,9:00 AM
North,Clothing,639,Bitcoin,8:00 PM
South,Electronics,312,Credit Card,2:00 PM
South,Groceries,119,PayPal,6:00 PM
South,Clothing,710,Credit Card,2:00 PM
South,Toys,341,Credit Card,6:00 PM
North,Clothing,263,PayPal,12:00 PM
West,Groceries,921,Debit Card,10:00 AM
West,Clothing,871,Debit Card,9:00 AM
North,Electronics,196,PayPal,11:00 AM
North,Clothing,74,Debit Card,7:00 PM
East,Furniture,372,Cash,9:00 PM
East,Groceries,158,Credit Card,9:00 PM
East,Clothing,742,PayPal,5:00 PM
South,Groceries,300,Bitcoin,8:00 PM
East,Electronics,531,PayPal,9:00 AM
West,Furniture,764,PayPal,1:00 PM
South,Toys,865,Credit Card,6:00 PM
East,Clothing,731,Bitcoin,2:00 PM
South,Electronics,224,Credit Card,5:00 PM
West,Groceries,396,Debit Card,9:00 AM
East,Groceries,219,PayPal,8:00 PM
West,Electronics,51,Credit Card,1:00 PM
West,Clothing,695,Cash,9:00 AM
West,Toys,688,PayPal,10:00 AM
East,Clothing,607,Debit Card,10:00 AM
North,Furniture,755,Credit Card,7:00 PM
East,Clothing,411,Credit Card,1:00 PM
West,Furniture,770,Cash,6:00 PM
East,Groceries,345,Debit Card,12:00 PM
West,Furniture,619,Cash,2:00 PM
North,Toys,639,PayPal,1:00 PM
South,Electronics,251,Bitcoin,10:00 AM
North,Furniture,338,Credit Card,5:00 PM
North,Clothing,111,Cash,9:00 PM
South,Furniture,551,Credit Card,6:00 PM
East,Groceries,829,Credit Card,4:00 PM
South,Furniture,175,Cash,5:00 PM
East,Toys,98,Credit Card,7:00 PM
East,Furniture,649,Debit Card,2:00 PM
West,Toys,895,Debit Card,1:00 PM
West,Clothing,822,Bitcoin,1:00 PM
South,Groceries,228,Debit Card,10:00 AM
North,Electronics,630,Cash,7:00 PM
South,Clothing,928,Debit Card,12:00 PM
East,Clothing,977,Bitcoin,10:00 AM
West,Electronics,542,PayPal,10:00 AM
South,Furniture,482,PayPal,8:00 PM
South,Furniture,621,Cash,4:00 PM
West,Furniture,351,Bitcoin,12:00 PM
West,Groceries,810,Debit Card,8:00 PM
West,Clothing,218,Bitcoin,12:00 PM
East,Toys,318,Credit Card,3:00 PM
West,Electronics,413,Bitcoin,12:00 PM
North,Clothing,673,Debit Card,5:00 PM
South,Furniture,149,Cash,5:00 PM
West,Electronics,963,Credit Card,8:00 PM
West,Toys,264,Bitcoin,11:00 AM
East,Clothing,674,PayPal,2:00 PM
East,Clothing,146,Debit Card,3:00 PM
South,Groceries,868,Cash,11:00 AM
North,Clothing,679,Debit Card,12:00 PM
South,Clothing,597,Bitcoin,9:00 AM
West,Toys,386,Cash,7:00 PM
North,Toys,408,PayPal,5:00 PM
North,Electronics,339,Credit Card,3:00 PM
North,Furniture,445,Bitcoin,6:00 PM
North,Toys,950,Cash,3:00 PM
South,Electronics,865,Credit Card,5:00 PM
East,Clothing,409,Cash,8:00 PM
East,Electronics,396,Bitcoin,2:00 PM
West,Electronics,173,Cash,4:00 PM
East,Electronics,601,PayPal,1:00 PM
East,Electronics,702,Cash,4:00 PM
East,Toys,587,Bitcoin,8:00 PM
East,Furniture,703,Cash,6:00 PM
West,Electronics,913,Credit Card,9:00 AM
South,Groceries,956,Credit Card,11:00 AM
North,Clothing,471,Debit Card,12:00 PM
East,Clothing,385,Debit Card,7:00 PM
South,Clothing,552,PayPal,5:00 PM
East,Clothing,106,Credit Card,4:00 PM
East,Clothing,711,Debit Card,4:00 PM
North,Electronics,928,Cash,10:00 AM
North,Furniture,961,PayPal,3:00 PM
